11929,United States District Court for the District of Connecticut,D. Mass.,5
11930,New Windsor Justice Court,New Windsor J. Ct.,1
11933,District of Columbia Court of Appeals,D.C.,13927
11936,Supreme Court of Michigan,Mich.,6
11937,Pennsylvania Court of Judicial Discipline,Pa. Ct. Jud. Discipline,35
11938,Court of Appeals of Indiana,Ind. Ct. App.,25770
11939,Cameron County Court of Common Pleas,Cameron Cty. C.P.,30
11940,Indiana Superior Court,Ind. Super. Ct.,92
11941,Mississippi Superior Court of Chancery,Miss. Super Ct. Ch.,70
11942,Kentucky Court of Appeals,Ky. Ct. App.,72977
11945,Elk County Court of Common Pleas,Elk Cty. C.P.,61
11951,Pennsylvania Environmental Hearing Board,Pa. Environmental Hearing Bd.,79
11954,Philadelphia County Municipal Court,Phila. Cty. Mun. Ct.,42
11955,Wyoming County Court of Common Pleas,Wyoming Cty. C.P.,70
11966,Toledo Municipal Court,Toledo Mun. Ct.,34
11967,Clark County Court of Common Pleas,Clark Cty. C.P.,76
11969,Supreme Court of the State of Hawaii,Haw.,8585
11970,Muskingum County Probate Court,Muskingum Cty. Prob. Ct.,7
11972,Hamilton County Probate Court,Hamilton Cty. Prob. Ct.,139
11979,Cincinnati Municipal Court,Cincinnati Mun. Ct.,34
11980,South Euclid Municipal Court,South Euclid Mun. Ct.,14
11983,Oklahoma Court of Criminal Appeals,Okla. Crim. App.,20229
11984,Franklin County Municipal Court,Franklin Cty. Mun. Ct.,52
11986,Scioto County Court of Common Pleas,Scioto Cty. C.P.,46
11988,Piqua Municipal Court,Piqua Mun. Ct.,9
11989,Akron Municipal Court,Akron Mun. Ct.,79
11990,Struthers Municipal Court,Struthers Mun. Ct.,1
11991,Kettering Municipal Court,Kettering Mun. Ct.,6
11992,Franklin Municipal Court,Franklin Mun. Ct.,4
11993,Newton Falls Municipal Court,Newton Falls Mun. Ct.,2
11994,Highland County Court of Common Pleas,Highland Cty. C.P.,24
11995,Medina County Court of Common Pleas,Medina Cty. C.P.,54
11996,Richland County Court of Common Pleas,Richland Cty. C.P.,43
11997,Mahoning County Court of Common Pleas,Mahoning Cty. C.P.,53
11998,Hamilton County Municipal Court,Hamilton Cty. Mun. Ct.,134
11999,Cuyahoga County Juvenile Court,Cuyahoga Cty. Juv. Ct.,14
12000,Butler County Probate Court,Butler Cty. Prob. Ct.,7
12001,Shaker Heights Municipal Court,Shaker Heights Mun. Ct.,22
12002,Gallia County Court of Common Pleas,Gallia Cty. C.P.,4
12003,Clermont County Court of Common Pleas,Clermont Cty. C.P.,151
12004,Tiffin Municipal Court,Tiffin Mun. Ct.,9
12005,Fairfield County Court of Common Pleas,Fairfield Cty. C.P.,10
12006,Ohio Board of Tax Appeals,Ohio B.T.A.,114
12008,Huron County Court,Huron Cty. Ct.,1
12011,United States District Court for the District of Columbia,D.C.,13
12016,Supreme Court of the Territory of Hawaii,Haw.,2796
12020,United States District Court for the District of Alabama,D. Ala.,11
12023,Montour County Court of Quarter Sessions,Montour Cty. Ct. Quarter Sess.,19
12024,Harrisburg County Court of Common Pleas,Harrisburg Cty. C.P.,23
12025,Franklin County Court of Quarter Sessions,Franklin Cty. Ct. Quarter Sess.,27
12030,Philadelphia County Court of Quarter Sessions,Phila. Cty. Ct. Quarter Sess.,259
12032,Pennsylvania Department of Justice,Pa. Dep't J.,972
12033,Lackawanna County Court of Quarter Sessions,Lackawanna Cty. Ct. Quarter Sess.,76
12034,Fayette County Court of Quarter Sessions,Fayette Cty. Ct. Quarter Sess.,32
12035,Jefferson County Court of Quarter Sessions,Jefferson Cty. Ct. Quarter Sess.,13
12036,Lancaster County Court of Quarter Sessions,Lancaster Cty. Ct. Quarter Sess.,112
12037,Philadelphia County Court of Oyer and Terminer,Phila. Cty. Ct. Oyer & Terminer,30
12038,Clearfield County Court of Quarter Sessions,Clearfield Cty. Ct. Quarter Sess.,17
12039,Schuylkill County Court of Quarter Sessions,Schuylkill Cty. Ct. Quarter Sess.,89
12040,York County Orphans' Court,York Cty. Orphans' Ct.,63
12041,Lehigh County Court of Quarter Sessions,Lehigh Cty. Ct. Quarter Sess.,68
12042,Judicial Council of the Ninth Circuit,9th Cir. Jud. Council,27
12045,Susquehanna County Court of Quarter Sessions,Susquehanna Cty. Ct. Quarter Sess.,14
12047,Lehigh County Orphans' Court,Lehigh Cty. Orphans' Ct.,66
12048,Somerset County Court of Quarter Sessions,Somerset Cty. Ct. Quarter Sess.,36
12051,Indiana County Orphans' Court,Indiana Cty. Orphans' Ct.,3
12052,Beaver County Court of Oyer and Terminer,Beaver Cty. Ct. Oyer & Terminer,4
12053,Clinton County Court of Quarter Sessions,Clinton Cty. Ct. Quarter Sess.,17
12054,Luzerne County Court of Quarter Sessions,Luzerne Cty. Ct. Quarter Sess.,114
12058,Northampton County Orphans' Court,Northampton Cty. Orphans' Ct.,29
12060,Washington County Court of Quarter Sessions,Wash. Cty. Ct. Quarter Sess.,71
12062,Clarion County Court of Quarter Sessions,Clarion Cty. Ct. Quarter Sess.,9
12063,Westmoreland County Court of Quarter Sessions,Westmoreland Cty. Ct. Quarter Sess.,36
12065,Allegheny County Court of Quarter Sessions,Allegheny Cty. Ct. Quarter Sess.,45
12066,Greene County Court of Quarter Sessions,Greene Cty. Ct. Quarter Sess.,10
12067,Blair County Orphans' Court,Blair Cty. Orphans' Ct.,14
12068,Indiana County Court of Common Pleas,Indiana Cty. C.P.,49
12069,Clarion County Orphans' Court,Clarion Cty. Orphans' Ct.,1
12070,Alabama Court of Civil Appeals,Ala. Civ. App.,16808
12071,Bucks County Court of Quarter Sessions,Bucks Cty. Ct. Quarter Sess.,53
12072,Blair County Court of Quarter Sessions,Blair Cty. Ct. Quarter Sess.,16
12074,Pennsylvania Court of Common Pleas,Pa. C.P.,236
12075,Clark County Circuit Court,Clark Cty. Cir. Ct.,9
12076,Guernsey County Circuit Court,Guernsey Cty. Cir. Ct.,14
12077,Erie County Circuit Court,Erie Cty. Cir. Ct.,13
12079,Philadelphia Municipal Court,Phila. Mun. Ct.,202
12080,Crawford County Circuit Court,Crawford Cty. Cir. Ct.,10
12081,Fayette County Court of Oyer and Terminer,Fayette Cty. Ct. Oyer & Terminer,8
12082,Logan County Circuit Court,Logan Cty. Cir. Ct.,9
12083,Alabama Court of Criminal Appeals,Ala. Crim. App.,17960
12084,Venango County Court of Common Pleas,Venango Cty. C.P.,40
12086,Lancaster County Orphans' Court,Lancaster Cty. Orphans' Ct.,100
12090,Putnam County Circuit Court,Putnam Cty. Cir. Ct.,8
12091,Northumberland County Court of Quarter Sessions,Northumberland Cty. Ct. Quarter Sess.,22
12092,Florida District Court of Appeal,Fla. Dist. Ct. App.,240487
12093,Defiance County Circuit Court,Defiance Cty. Cir. Ct.,2
12094,Susquehanna County Orphans' Court,Susquehanna Cty. Orphans' Ct.,5
12096,Erie County Orphans' Court,Erie Cty. Orphans' Ct.,106
12098,Cambria County Court of Quarter Sessions,Cambria Cty. Ct. Quarter Sess.,54
12102,Centre County Court of Quarter Sessions,Centre Cty. Ct. Quarter Sess.,50
12103,Northumberland County Orphans' Court,Northumberland Cty. Orphans' Ct.,25
12104,Greene County Circuit Court,Greene Cty. Cir. Ct.,27
12105,Venango County Court of Quarter Sessions,Venango Cty. Ct. Quarter Sess.,7
12106,Schuylkill County Court of Oyer and Terminer,Schuylkill Cty. Ct. Oyer & Terminer,5
12108,Beaver County Court of Quarter Sessions,Beaver Cty. Ct. Quarter Sess.,47
12111,Allegheny County Criminal Court,Allegheny Cty. Crim. Ct.,16
12113,Pennsylvania District and County Reports,Pa. D. & C.,77
12114,Centre County Orphans' Court,Centre Cty. Orphans' Ct.,14
12118,Columbia County Court of Quarter Sessions,Columbia Cty. Ct. Quarter Sess.,42
12119,Mifflin County Court of Common Pleas,Mifflin Cty. C.P.,76
12121,Montgomery County Court of Oyer and Terminer,Montgomery Cty. Ct. Oyer & Terminer,21
12122,Delaware County Court of Quarter Sessions,Del. Cty. Ct. Quarter Sess.,118
12123,Bedford County Court of Quarter Sessions,Bedford Cty. Ct. Quarter Sess.,10
12125,Union County Court of Quarter Sessions,Union Cty. Ct. Quarter Sess.,13
12126,Dauphin County Court of Oyer and Terminer,Dauphin Cty. Ct. Oyer & Terminer,7
12127,Miami County Circuit Court,Miami Cty. Cir. Ct.,7
12129,Franklin County Orphans' Court,Franklin Cty. Orphans' Ct.,19
12131,Montour County Orphans' Court,Montour Cty. Orphans' Ct.,2
12132,Perry County Orphans' Court,Perry Cty. Orphans' Ct.,8
12133,Wood County Circuit Court,Wood Cty. Cir. Ct.,53
12134,Perry County Court of Quarter Sessions,Perry Cty. Ct. Quarter Sess.,10
12135,Snyder County Orphans' Court,Snyder Cty. Orphans' Ct.,7
12136,Montgomery County Circuit Court,Montgomery Cty. Cir. Ct.,16
12137,Philadelphia Election Court,Phila. Election Ct.,1
12138,Potter County Court of Quarter Sessions,Potter Cty. Ct. Quarter Sess.,3
12140,Lawrence County Court of Quarter Sessions,Lawrence Cty. Ct. Quarter Sess.,28
12142,Mercer County Orphans' Court,Mercer Cty. Orphans' Ct.,25
12143,Elk County Court of Quarter Sessions,Elk Cty. Ct. Quarter Sess.,15
12146,Cambria County Orphans' Court,Cambria Cty. Orphans' Ct.,12
12149,Greene County Court of Oyer and Terminer,Greene Cty. Ct. Oyer & Terminer,2
12154,Lake County Court of Common Pleas,Lake Cty. C.P.,63
12161,Meigs County Court of Common Pleas,Meigs Cty. C.P.,21
12163,Sullivan County Court of Common Pleas,Sullivan Cty. C.P.,10
12165,Monroe County Court of Quarter Sessions,Monroe Cty. Ct. Quarter Sess.,29
12166,Lucas County Probate Court,Lucas Cty. Prob. Ct.,11
12170,Supreme Court of the Republic of Hawaii,Haw.,63
12172,Miami County Court of Common Pleas,Miami Cty. C.P.,28
12176,Indiana County Court of Quarter Sessions,Ind. Cty. Ct. Quarter Sess.,3
12177,Ottawa County Court of Common Pleas,Ottawa Cty. C.P.,14
12179,Cincinnati Police Court,Cincinnati Police Ct.,1
12180,Columbia County Orphans' Court,Columbia Cty. Orphans' Ct.,11
12181,United States District Court for the District of Florida,D. Fla.,14
12182,Geauga County Court of Common Pleas,Geauga Cty. C.P.,16
12183,Erie County Court of Quarter Sessions,Erie Cty. Ct. Quarter Sess.,68
12185,Williams County Court of Common Pleas,Williams Cty. C.P.,18
12187,Pickaway County Court of Common Pleas,Pickaway Cty. C.P.,23
12188,Lycoming County Court of Quarter Sessions,Lycoming Cty. Ct. Quarter Sess.,41
12190,Wyoming County Court of Quarter Sessions,Wyoming Cty. Ct. Quarter Sess.,11
12191,Portage County Court of Common Pleas,Portage Cty. C.P.,13
12195,Lackawanna County Court of Oyer and Terminer,Lackawanna Cty. Ct. Oyer & Terminer,9
12196,Cleveland Police Court,Cleveland Police Ct.,3
12199,Seneca County Court of Common Pleas,Seneca Cty. C.P.,9
12200,Butler County Court of Quarter Sessions,Butler Cty. Ct. Quarter Sess.,9
12201,Tioga County Court of Quarter Sessions,Tioga Cty. Ct. Quarter Sess.,6
12206,Jefferson County Probate Court,Ohio Prob. Ct.,1
12207,Elk County Orphans' Court,Elk Cty. Orphans' Ct.,7
12212,Wayne County Court of Quarter Sessions,Wayne Cty. Ct. Quarter Sess.,9
12213,Champaign County Court of Common Pleas,Champaign Cty. C.P.,6
12218,Venango County Orphans' Court,Venango Cty. Orphans' Ct.,3
12230,"County Court of New York, Lewis County",Lewis Cty. Ct.,9
12231,United States Board of Tax Appeals,B.T.A.,11751
12244,Sullivan County Orphans' Court,Sullivan Cty. Orphans' Ct.,1
12260,Adams County Court of Quarter Sessions,Adams Cty. Ct. Quarter Sess.,28
12279,Supreme Court of Errors of the State of Connecticut,Conn.,152
12290,Marion County Court of Common Pleas,Marion Cty. C.P.,14
12300,Columbia County Court of Oyer and Terminer,Columbia Cty. Ct. Oyer & Terminer,3
12320,Wyandot County Court of Common Pleas,Wyandot Cty. C.P.,2
12321,Westmoreland County Court of Oyer and Terminer,Westmoreland Cty. Ct. Oyer & Terminer,2
12338,Hardin County Court of Common Pleas,Hardin Cty. C.P.,11
12345,Cumberland County Orphans' Court,Cumberland Cty. Orphans' Ct.,22
12354,Carbon County Court of Oyer and Terminer,Carbon Cty. Ct. Oyer & Terminer,2
12382,Ashland County Court of Common Pleas,Ashland Cty. C.P.,18
12387,Lawrence County Court of Oyer and Terminer,Lawrence Cty. Ct. Oyer & Terminer,5
12389,Armstrong County Orphans' Court,Armstrong Cty. Orphans' Ct.,3
12392,McKean County Court of Quarter Sessions,McKean Cty. Ct. Quarter Sess.,2
12444,Somerset County Orphans' Court,Somerset Cty. Orphans' Ct.,12
12451,Knox County Court of Common Pleas,Knox Cty. C.P.,25
12453,Morrow County Court of Common Pleas,Morrow Cty. C.P.,3
12457,Juniata County Court of Quarter Sessions,Juniata Cty. Ct. Quarter Sess.,9
12473,Lawrence County Orphans' Court,Lawrence Cty. Orphans' Ct.,17
12479,Mifflin County Court of Quarter Sessions,Mifflin Cty. Ct. Quarter Sess.,6
12572,Clarke County Probate Court,Clarke Cty. Prob. Ct.,1
12591,Stark County Probate Court,Stark Cty. Prob. Ct.,7
12615,Shelby County Court of Common Pleas,Shelby Cty. C.P.,12
12618,Perry County Probate Court,Perry Cty. Prob. Ct.,1
12622,Brown County Court of Common Pleas,Brown Cty. C.P.,7
12630,Henry County Court of Common Pleas,Henry Cty. C.P.,6
12641,Pike County Court of Quarter Sessions,Pike Cty. Ct. Quarter Sess.,13
12642,Morgan County Court of Common Pleas,Morgan Cty. C.P.,9
12651,Madison County Court of Common Pleas,Madison Cty. C.P.,34
12660,Snyder County Court of Quarter Sessions,Snyder Cty. Ct. Quarter Sess.,12
12772,Ohio Court of Common Pleas,Ohio C.P.,32
12796,Scioto County Probate Court,Scioto Cty. Prob. Ct.,2
12843,Pike County Probate Court,Pike Cty. Prob. Ct.,1
12849,Bradford County Court of Quarter Sessions,Bradford Cty. Ct. Quarter Sess.,14
12862,Washington County Probate Court,Washington Cty. Prob. Ct.,1
12883,United States Bankruptcy Court for the District of Alaska,Bankr. D. Alaska,74
12917,Holmes County Court of Common Pleas,Holmes Cty. C.P.,9
12930,Luzerne County Court of Oyer and Terminer,Luzerne Cty. Ct. Oyer & Terminer,8
12933,Monroe County Orphans' Court,Monroe Cty. Orphans' Ct.,9
12942,East Liverpool Municipal Court,East Liverpool Mun. Ct.,6
12945,Wayne County Probate Court,Wayne Cty. Prob. Ct.,1
12952,Westmoreland County Orphans' Court,Westmoreland Cty. Orphans' Ct.,13
12956,Berks County Court of Quarter Sessions,Berks Ct. Quarter Sess.,81
12961,Lawrence County Court Common Pleas,Lawrence Cty. C.P.,2
12962,Columbus Municipal Court,Columbus Mun. Ct.,12
12966,Juniata County Court of Oyer and Terminer,Juniata Cty. Ct. Oyer & Terminer,2
12967,Carroll County Court of Common Pleas,Carroll Cty. C.P.,4
12974,Delaware County Orphans' Court,Del. Cty. Orphans' Ct.,115
12984,Delaware County Court of Oyer and Terminer,Delaware County Ct. Oyer & Terminer,3
12987,Northampton County Court of Oyer and Terminer,Northampton Cty. Ct. Oyer & Terminer,5
12989,United States District Court for the District of Texas,D. Tex.,9
12994,Springfield Court of Appeals,Mo. Ct. App.,3048
12997,Lawrence County Court of Common Pleas,Lawrence Cty. Ct. C.P.,1
13003,Erie County Court Common Pleas,Erie Cty. C.P.,2
13012,Bradford County Orphans' Court,Bradford Cty. Orphans' Ct.,3
13019,Guernsey County Court of Appeals,Guernsey Cty. Ct. App,1
13020,Hamilton County Court of Appeals,Hamilton Cty. Ct. App.,30
13026,Clinton County Court of Appeals,Clinton Cty. Ct. App.,2
13027,Wood County Court of Appeals,Wood Cty. Ct. App.,4
13036,Wycoming County Court of Common Pleas,Wycoming Cty. C.P.,1
13038,Butler County Court of Appeals,Butler Cty. Ct. App.,5
13040,Licking County Court of Appeals,Licking Cty. Ct. App.,12
13041,Delaware County Court of Appeals,Delaware Cty. Ct. App.,1
13042,Jefferson County Court of Appeals,Jefferson Cty. Ct. App.,1
13043,Anderson's Unreported Ohio Appellate Cases,Ohio App. Unrep.,146
13044,Vinton County Court of Common Pleas,Vinton Cty. C.P.,11
13046,Clark County Court,Clark Cty. Ct.,1
13048,Hamilton County Court,Hamilton Cty. Ct.,72
13049,Columbus Police Court,Columbus Police Ct.,2
13051,Morrow County Court,Morrow Cty. Ct.,3
13054,Fairfield County Court,Fairfield Cty. Ct.,2
13055,Muskingum County Court,Muskingum Cty. Ct.,4
13057,Cuyahoga County Court,Cuyahoga Cty. Ct.,35
13058,Holmes County Court,Holmes Cty. Ct.,1
13059,Lucas County Court of Appeals,Lucas Cty. Ct. App.,5
13062,Licking County Probate Court,Licking Cty. Prob. Ct.,4
13063,Lucas County Court,Lucas Cty. Ct.,22
13064,Stark County Court of Appeals,Stark Cty. Ct. App.,2
13066,Wood County Court,Wood Cty. Ct.,14
13067,Stark County Court,Stark Cty. Ct.,19
13068,Ross County Court of Common Pleas,Ross Cty. C.P.,6
13070,Richland County Circuit Court,Richland Cty. Cir. Ct.,35
13071,Lycoming County Orphans' Court,Lycoming Cty. Orphans' Ct.,14
13072,Cambria County Court of Oyer and Terminer,Cambria Cty. Ct. Oyer & Terminer,1
13073,Cuyahoga County Court of Appeals,Cuyahoga Cty. Ct. App.,1
13074,Miami Circuit Court,Miami Cir. Ct.,14
13075,Huron County Court of Appeals,Huron Cty. Ct. App.,2
13076,Clinton Circuit Court,Clinton Cir. Ct.,14
13078,Huron County Circuit Court,Huron Cty. Cir. Ct.,28
13079,Wyandot County Court,Wyandot Cty. Ct.,1
13080,Highland Circuit Court,Highland Cir. Ct.,3
13081,Clermont Circuit Court,Clermont Cir. Ct.,18
13082,Guernsey Circuit Court,Guernsey Cir. Ct.,18
13084,Darke Circuit Court,Darke Cir. Ct.,17
13085,Paulding Circuit Court,Paulding Cir. Ct.,9
13086,Ottawa County Court,Ottawa Cty. Ct.,1
13087,Perry County Circuit Court,Perry Cty. Cir. Ct.,4
13088,Crawford Circuit Court,Crawford Cir. Ct.,21
13090,Marion Circuit Court,Marion Cir. Ct.,4
13091,Belmont County Court,Belmont Cty. Ct.,9
13092,Van Wert Circuit Court,Van Wert Cir. Ct.,7
13094,Defiance Circuit Court,Defiance Cir. Ct.,21
13096,Mifflin County Orphans' Court,Mifflin Cty. Orphans' Ct.,5
13097,Logan Circuit Court,Logan Cir. Ct.,30
13098,Richland County Court,Richland Cty. Ct.,4
13099,Ross Circuit Court,Ross Cir. Ct.,5
13100,Fayette Circuit Court,Fayette Cir. Ct.,12
13101,Sandusky County Circuit Court,Sandusky Cty. Cir. Ct.,13
13104,Allen Circuit Court,Allen Cir. Ct.,27
13110,Perry County Court,Perry Cty. Ct.,2
13121,Noble Circuit Court,Noble Cir. Ct.,6
13125,Butler County Court,Butler Cty. Ct.,1
13132,Madison Circuit Court,Madison Cir. Ct.,3
13134,Beaver County Orphans' Court,Beaver Cty. Orphans' Ct.,15
13135,Clinton County Orphans' Court,Clinton Cty. Orphans' Ct.,8
13136,Coshocton County Court,Coshocton Cty. Ct.,1
13137,Williams Circuit Court,Williams Cir. Ct.,10
13144,Adams County Court of Oyer and Terminer,Adams Cty. Ct. Oyer & Terminer,2
13147,Clarke Circuit Court,Clarke Cir. Ct.,1
13148,Warren Circuit Court,Warren Cir. Ct.,21
13160,Louis Court of Appeals,Mo. Ct. App.,1
