"App. D.C."	"Reports of Cases Adjudged in the Court of Appeals of the District of Columbia"	4022	https://api.case.law/v1/cases/?reporter=684	https://api.case.law/v1/reporters/684
"Bro. Com. P."	"Reports of cases adjudged in the Court of Common Pleas of the first judicial district of Pennsylvania (Browne)"	173	https://api.case.law/v1/cases/?reporter=832	https://api.case.law/v1/reporters/832
"Ashm. (Pa.)"	"Reports of cases adjudged in the Courts of Common Please, Quarter Sessions, Oyer and Terminer (Ashmead)"	0	https://api.case.law/v1/cases/?reporter=833	https://api.case.law/v1/reporters/833
"Conn. Super. Ct."	"Reports of Cases Adjudged in the Superior Court"	30	https://api.case.law/v1/cases/?reporter=683	https://api.case.law/v1/reporters/683
"Conn. Super. Ct."	"Reports of Cases Adjudged in the Superior Court and Supreme Court of Errors"	0	https://api.case.law/v1/cases/?reporter=682	https://api.case.law/v1/reporters/682
"Disney (Ohio)"	"Reports of cases adjudged in the Superior Court of Cincinnati at special and general terms (Disney)"	219	https://api.case.law/v1/cases/?reporter=778	https://api.case.law/v1/reporters/778
"Binn."	"Reports of cases adjudged in the Supreme Court of Pennsylvania (Binney)"	530	https://api.case.law/v1/cases/?reporter=835	https://api.case.law/v1/reporters/835
"Pen. & W."	"Reports of cases adjudged in the Supreme Court of Pennsylvania (Penrose & Watts)"	333	https://api.case.law/v1/cases/?reporter=839	https://api.case.law/v1/reporters/839
"Rawle"	"Reports of cases adjudged in the Supreme Court of Pennsylvania (Rawle)"	347	https://api.case.law/v1/cases/?reporter=838	https://api.case.law/v1/reporters/838
"Serg. & Rawl."	"Reports of cases adjudged in the Supreme Court of Pennsylvania (Sergeant & Rawle)"	1679	https://api.case.law/v1/cases/?reporter=836	https://api.case.law/v1/reporters/836
"Watts & Serg."	"Reports of cases adjudged in the Supreme Court of Pennsylvania (Watts & Sergeant)"	935	https://api.case.law/v1/cases/?reporter=837	https://api.case.law/v1/reporters/837
"Whart."	"Reports of cases adjudged in the Supreme Court of Pennsylvania (Wharton)"	505	https://api.case.law/v1/cases/?reporter=840	https://api.case.law/v1/reporters/840
"Yeates"	"Reports of cases adjudged in the Supreme Court of Pennsylvania (Yeates)"	797	https://api.case.law/v1/cases/?reporter=834	https://api.case.law/v1/reporters/834
"S.C. Eq. (Des.Eq.)"	"Reports of cases argud and determined in the court of chancery of the state of south carolina"	374	https://api.case.law/v1/cases/?reporter=907	https://api.case.law/v1/reporters/907
"Ky. (Hard.)"	"Reports of cases argued and adjudged in the Court of Appeals of Kentucky"	220	https://api.case.law/v1/cases/?reporter=757	https://api.case.law/v1/reporters/757
"Handy"	"Reports of cases argued and adjudged in the Superior Court of Cincinnati"	89	https://api.case.law/v1/cases/?reporter=779	https://api.case.law/v1/reporters/779
"Super. Ct. Jud."	"Reports of cases argued and adjudged in the Superior Court of Judicature of the Province of Massachusetts Bay, between 1761 and 1772"	93	https://api.case.law/v1/cases/?reporter=736	https://api.case.law/v1/reporters/736
"Tenn. (Hayw.)"	"Reports of cases argued and adjudged in the Supreme court of errors and appeals of Tennessee. 3, 4, and 5 Haywood in one volume, with notes and references."	231	https://api.case.law/v1/cases/?reporter=1049	https://api.case.law/v1/reporters/1049
"Grant"	"Reports of cases argued and adjudged in the Supreme Court of Pennsylvania (Grant)"	404	https://api.case.law/v1/cases/?reporter=841	https://api.case.law/v1/reporters/841
"D.C. (MacArth. & M.)"	"Reports of cases argued and adjudged in the Supreme Court of the District of Columbia (MacArthur & Mackey)"	48	https://api.case.law/v1/cases/?reporter=690	https://api.case.law/v1/reporters/690
"D.C. (Tuck. & Cl.)"	"Reports of cases argued and adjudged in the Supreme Court of the District of Columbia (Tucker & Clephane)"	69	https://api.case.law/v1/cases/?reporter=688	https://api.case.law/v1/reporters/688
"Jahn"	"Reports of cases argued and determined in the circuit courts of Ohio"	2520	https://api.case.law/v1/cases/?reporter=780	https://api.case.law/v1/reporters/780
"S.C.L. (Strob.)"	"Reports of cases argued and determined in the court of appeals and the court of errors of South Carolina"	429	https://api.case.law/v1/cases/?reporter=904	https://api.case.law/v1/reporters/904
"Gill"	"Reports of cases argued and determined in the Court of Appeals of Maryland"	426	https://api.case.law/v1/cases/?reporter=727	https://api.case.law/v1/reporters/727
"G. & J."	"Reports of cases argued and determined in the Court of Appeals of Maryland"	528	https://api.case.law/v1/cases/?reporter=728	https://api.case.law/v1/reporters/728
"S.C. Eq. (Dud. Eq.)"	"Reports of cases argued and determined in the court of appeals of south carolina"	28	https://api.case.law/v1/cases/?reporter=905	https://api.case.law/v1/reporters/905
"S.C.L. (Bail.)"	"Reports of cases argued and determined in the court of appeals of south carolina on appeal from the courts of law"	421	https://api.case.law/v1/cases/?reporter=906	https://api.case.law/v1/reporters/906
"N.Y."	"Reports of cases argued and determined in the Court of Appeals of the State of New York"	128	https://api.case.law/v1/cases/?reporter=750	https://api.case.law/v1/reporters/750
"Walk. Ch."	"Reports of cases argued and determined in the court of chancery of the state of michigan"	117	https://api.case.law/v1/cases/?reporter=761	https://api.case.law/v1/reporters/761
"Tenn. Crim. App."	"Reports of cases argued and determined in the court of criminal appeals of Tennessee"	324	https://api.case.law/v1/cases/?reporter=925	https://api.case.law/v1/reporters/925
"H. & J."	"Reports of cases argued and determined in the General Court and Court of Appeals of the State of Maryland, form 1800 ... [to 1826]"	702	https://api.case.law/v1/cases/?reporter=731	https://api.case.law/v1/reporters/731
"Wilson"	"Reports of Cases Argued and Determined in the Superior Court at Indianapolis"	92	https://api.case.law/v1/cases/?reporter=647	https://api.case.law/v1/reporters/647
"Miss. (S. & M. Ch.)"	"Reports of cases argued and determined in the superior court of chancery of the state of mississippi"	70	https://api.case.law/v1/cases/?reporter=764	https://api.case.law/v1/reporters/764
"S.C.L. (Bay)"	"Reports of cases argued and determined in the superior court of law in the state of South carolina"	336	https://api.case.law/v1/cases/?reporter=908	https://api.case.law/v1/reporters/908
"Morris"	"Reports of cases argued and Determined in the Supreme Court of Iowa"	214	https://api.case.law/v1/cases/?reporter=641	https://api.case.law/v1/reporters/641
"Watts"	"Reports of cases argued and determined in the Supreme Court of Pennsylvania"	1272	https://api.case.law/v1/cases/?reporter=842	https://api.case.law/v1/reporters/842
"Tenn. (Mart. & Yer.)"	"Reports of cases argued and determined in the Supreme Court of Tennessee"	138	https://api.case.law/v1/cases/?reporter=1040	https://api.case.law/v1/reporters/1040
"Tenn. (Cold.)"	"Reports of cases argued and determined in the Supreme Court of Tennessee"	659	https://api.case.law/v1/cases/?reporter=1045	https://api.case.law/v1/reporters/1045
"Tenn. (Heisk.)"	"Reports of cases argued and determined in the Supreme Court of Tennessee"	1269	https://api.case.law/v1/cases/?reporter=1046	https://api.case.law/v1/reporters/1046
"Tenn. (Yer.)"	"Reports of cases argued and determined in the Supreme Court of Tennessee"	994	https://api.case.law/v1/cases/?reporter=1041	https://api.case.law/v1/reporters/1041
"Tenn. (Head)"	"Reports of cases argued and determined in the Supreme Court of Tennessee during the year 1858 [to 1859]"	497	https://api.case.law/v1/cases/?reporter=1048	https://api.case.law/v1/reporters/1048
"Tenn. (Meigs)"	"Reports of cases argued and determined in the Supreme Court of Tennessee during the years 1838-9"	99	https://api.case.law/v1/cases/?reporter=1047	https://api.case.law/v1/reporters/1047
"Tenn. (Hum.)"	"Reports of cases argued and determined in the Supreme Court of Tennessee, during the years 1839 [to 1851]"	1598	https://api.case.law/v1/cases/?reporter=1043	https://api.case.law/v1/reporters/1043
"D.C."	"Reports of cases argued and determined in the Supreme Court of the District of Columbia (District of Columbia - reported by Mackey)"	76	https://api.case.law/v1/cases/?reporter=755	https://api.case.law/v1/reporters/755
"D.C. (MacArth.)"	"Reports of cases argued and determined in the Supreme Court of the District of Columbia (MacArthur)"	305	https://api.case.law/v1/cases/?reporter=691	https://api.case.law/v1/reporters/691
"D.C. (Mackey)"	"Reports of cases argued and determined in the Supreme Court of the District of Columbia (Mackey)"	569	https://api.case.law/v1/cases/?reporter=689	https://api.case.law/v1/reporters/689
"Doug."	"Reports of cases argued and determined in the Supreme Court of the state of Michigan"	121	https://api.case.law/v1/cases/?reporter=744	https://api.case.law/v1/reporters/744
"Ark. Terr. Rep."	"Reports of Cases Argued and Determined in the United States Superior Court for the Territory of Arkansas, from 1820 to 1836"	220	https://api.case.law/v1/cases/?reporter=677	https://api.case.law/v1/reporters/677
"McGl."	"Reports of cases argued and determined in the various Courts of Appeal of the state of Louisiana (McGloin)"	195	https://api.case.law/v1/cases/?reporter=721	https://api.case.law/v1/reporters/721
"D.C. (patent)"	"Reports of cases arising upon applications for letters-patent for inventions determined in the Circuit and Supreme Court of the District of Columbia (MacArthur's Patent Cases)"	92	https://api.case.law/v1/cases/?reporter=693	https://api.case.law/v1/reporters/693
"Ky. (Bibb)"	"Reports of cases at common law and in chancery, argued and decided in the Court of Appeals of the commonwealth of Kentucky"	1117	https://api.case.law/v1/cases/?reporter=709	https://api.case.law/v1/reporters/709
"Ky. (Litt.)"	"Reports of cases at common law and in chancery, decided by the Court of Appeals of the commonwealth of Kentucky"	592	https://api.case.law/v1/cases/?reporter=706	https://api.case.law/v1/reporters/706
"Ky. (T.B. Mon.)"	"Reports of cases at common law and in equity : argued and decided in the Court of Appeals of the Commonwealth of Kentucky"	857	https://api.case.law/v1/cases/?reporter=705	https://api.case.law/v1/reporters/705
"Ky. (B. Mon.)"	"Reports of cases at common law and in equity, decided in the Court of Appeals of Kentucky"	2110	https://api.case.law/v1/cases/?reporter=702	https://api.case.law/v1/reporters/702
"Wright"	"Reports of cases at law and in chancery, decided by the Supreme court of Ohio, during the years 1831, 1832, 1833, 1834."	500	https://api.case.law/v1/cases/?reporter=751	https://api.case.law/v1/reporters/751
"Ohio Ch."	"Reports of cases at law and in chancery Ohio"	500	https://api.case.law/v1/cases/?reporter=782	https://api.case.law/v1/reporters/782
"Ky. (J.J. Marsh.)"	"Reports of cases at law and in equity, argued and decided in the Court of Appeals of the commonwealth of Kentucky"	1301	https://api.case.law/v1/cases/?reporter=704	https://api.case.law/v1/reporters/704
"S.C.L. (Speers)"	"Reports of cases at law argued and determined in the Court of Appeals and the Court of Errors of South Carolina"	218	https://api.case.law/v1/cases/?reporter=910	https://api.case.law/v1/reporters/910
"S.C.L. (Rich.)"	"Reports of cases at law argued and determined in the Court of Appeals and the Court of Errors of South Carolina"	1050	https://api.case.law/v1/cases/?reporter=1075	https://api.case.law/v1/reporters/1075
"S.C.L. (Rice)"	"Reports of cases at law argued and determined in the Court of Appeals and the Court of Errors of South Carolina"	79	https://api.case.law/v1/cases/?reporter=911	https://api.case.law/v1/reporters/911
"S.C.L. (Rich.)"	"Reports of cases at law argued and determined in the Court of Appeals and the Court of Errors of South Carolina"	225	https://api.case.law/v1/cases/?reporter=909	https://api.case.law/v1/reporters/909
"S.C.L. (Dud.)"	"Reports of cases at law argued and determined in the court of appeals of south carolina"	122	https://api.case.law/v1/cases/?reporter=913	https://api.case.law/v1/reporters/913
"S.C.L. (Hill)"	"Reports of cases at law argued and determined in the court of appeals of south carolina"	351	https://api.case.law/v1/cases/?reporter=912	https://api.case.law/v1/reporters/912
"Hay. & Haz."	"Reports of cases, civil and criminal, argued and adjudged in the Circuit court of the District of Columbia for the county of Washington"	177	https://api.case.law/v1/cases/?reporter=1001	https://api.case.law/v1/reporters/1001
"D.C. Cir."	"Reports of cases civil and criminal in the United States Circuit Court of the District of Columbia, from 1801 to 1841"	0	https://api.case.law/v1/cases/?reporter=692	https://api.case.law/v1/reporters/692
"D.C. (Cranch)"	"Reports of cases civil and criminal in the United States Circuit Court of the District of Columbia, from 1801 to 1841 (Cranch)"	2114	https://api.case.law/v1/cases/?reporter=756	https://api.case.law/v1/reporters/756
"Brightly"	"Reports of cases decided by the judges of the supreme court of Pennsylvania, in the court of nisi prius"	61	https://api.case.law/v1/cases/?reporter=843	https://api.case.law/v1/reporters/843
"Walker"	"Reports of cases decided by the supreme court of pennsylvania which have been omitted from the regular reports"	429	https://api.case.law/v1/cases/?reporter=844	https://api.case.law/v1/reporters/844
"Ind. App."	"Reports of cases decided in the Court of Appeals of Indiana"	0	https://api.case.law/v1/cases/?reporter=698	https://api.case.law/v1/reporters/698
"Kan. App."	"Reports of cases decided in the Courts of Appeals of the state of Kansas"	1663	https://api.case.law/v1/cases/?reporter=700	https://api.case.law/v1/reporters/700
"Md. Ch."	"Reports of cases decided in the High court of chancery of Maryland. [1811-1832]"	105	https://api.case.law/v1/cases/?reporter=734	https://api.case.law/v1/reporters/734
"Md. Ch."	"Reports of cases decided in the High Court of Chancery of Maryland : containing cases from the year 1847 to [1854]"	290	https://api.case.law/v1/cases/?reporter=733	https://api.case.law/v1/reporters/733
"Freem. Ch."	"Reports of cases decided in the Superior Court of Chancery of the state of Mississippi"	77	https://api.case.law/v1/cases/?reporter=765	https://api.case.law/v1/reporters/765
"Wilcox"	"Reports of cases decided in the supreme court and county courts of Pennsylvania"	0	https://api.case.law/v1/cases/?reporter=845	https://api.case.law/v1/reporters/845
"S.C.L. (McCord)"	"Reports of cases determined in the constitutional court of south carolina"	682	https://api.case.law/v1/cases/?reporter=914	https://api.case.law/v1/reporters/914
"S.C.L. (Nott & McC.)"	"Reports of cases determined in the constitutional court of south carolina"	608	https://api.case.law/v1/cases/?reporter=915	https://api.case.law/v1/reporters/915
"S.C.L. (Harp.)"	"Reports of cases determined in the constitutional court of south carolina"	164	https://api.case.law/v1/cases/?reporter=916	https://api.case.law/v1/reporters/916
"Harr. Ch."	"Reports of Cases Determined in the Court of Chancery of the State of Michigan"	71	https://api.case.law/v1/cases/?reporter=763	https://api.case.law/v1/reporters/763
"Miles"	"Reports of cases determined in the district court for the city and county of Philadelphia"	318	https://api.case.law/v1/cases/?reporter=846	https://api.case.law/v1/reporters/846
"Cal. Dist. Ct."	"Reports of Cases Determined in the District Courts of the State of California"	220	https://api.case.law/v1/cases/?reporter=678	https://api.case.law/v1/reporters/678
"McCahon"	"Reports of cases determined in the Supreme court of the territory of Kansas (McCahon)"	35	https://api.case.law/v1/cases/?reporter=699	https://api.case.law/v1/reporters/699
"S.C. Eq. (Rice Eq.)"	"Reports of cases in chancery argued and determined in the court of appeals of South Carolina"	35	https://api.case.law/v1/cases/?reporter=918	https://api.case.law/v1/reporters/918
"S.C. Eq. (Rich. Eq.)"	"Reports of cases in chancery argued and determined in the court of appeals of South Carolina"	476	https://api.case.law/v1/cases/?reporter=919	https://api.case.law/v1/reporters/919
"S.C. Eq. (Hill Eq.)"	"Reports of cases in chancery argued and determined in the court of appeals of South Carolina"	176	https://api.case.law/v1/cases/?reporter=917	https://api.case.law/v1/reporters/917
"S.C. Eq. (Rich. Eq.)"	"Reports of cases in chancery argued and determined in the court of appeals of South Carolina"	102	https://api.case.law/v1/cases/?reporter=1076	https://api.case.law/v1/reporters/1076
"S.C. Eq. (Rich. Cas.)"	"Reports of cases in equity, argued and determined in the court of appeals and court of errors of south carolina"	66	https://api.case.law/v1/cases/?reporter=920	https://api.case.law/v1/reporters/920
"S.C. Eq. (Strobh. Eq.)"	"Reports of cases in equity, argued and determined in the court of appeals and court of errors of south carolina"	143	https://api.case.law/v1/cases/?reporter=921	https://api.case.law/v1/reporters/921
"S.C. Eq. (Bail. Eq.)"	"Reports of cases in equity, argued and determined in the court of appeals of south carolina"	90	https://api.case.law/v1/cases/?reporter=922	https://api.case.law/v1/reporters/922
"Greene"	"Reports of Cases in Law and Equity, Determined in the Supreme Court of the State of Iowa"	630	https://api.case.law/v1/cases/?reporter=642	https://api.case.law/v1/reporters/642
"Myrick"	"Reports of Cases in the Probate Court of the City and County of San Francisco, from January 1, 1872, to December 31, 1879, Milton H. Myrick, Probate Judge"	122	https://api.case.law/v1/cases/?reporter=566	https://api.case.law/v1/reporters/566
"D. Haw."	"Reports of causes determined in the United States District Court for the District of Hawaii."	360	https://api.case.law/v1/cases/?reporter=697	https://api.case.law/v1/reporters/697
"Rep. Cont. Elect. Case."	"Reports of contested election cases in the Senate and House of Representatives of the commonwealth of Massachusetts for the year 1886-1897"	31	https://api.case.law/v1/cases/?reporter=739	https://api.case.law/v1/reporters/739
"Rep. Cont. El."	"Reports of controverted elections in the House of representatives, of the commonwealth of Massachusetts..."	248	https://api.case.law/v1/cases/?reporter=738	https://api.case.law/v1/reporters/738
"Howison"	"Reports of Criminal Trials in the Circuit, State and United States Courts, held in Richmond, Virginia"	10	https://api.case.law/v1/cases/?reporter=660	https://api.case.law/v1/reporters/660
"Coffey"	"Reports of Decisions in Probate, by James V. Coffey, Judge of the Superior Court in and for the City and County of San Francisco, State of California. Reported and Annotated by Peter V. Ross and Jeremiah V. Coffey"	291	https://api.case.law/v1/cases/?reporter=567	https://api.case.law/v1/reporters/567
"Charlton"	"Reports of Decisions Made in the Superior Courts of the Eastern District of Georgia"	98	https://api.case.law/v1/cases/?reporter=637	https://api.case.law/v1/reporters/637
"S.C. Eq. (Harp. Eq.)"	"Reports of equity cases, determined in the Court of Appeals of the state of South Carolina"	60	https://api.case.law/v1/cases/?reporter=966	https://api.case.law/v1/reporters/966
"Brewster"	"Reports of equity, election, and other important cases, argued and determined principally in the courts of the county of Philadelphia"	0	https://api.case.law/v1/cases/?reporter=882	https://api.case.law/v1/reporters/882
"S.C.L. (Mill)"	"Reports of judicial decisions in the Constitutional Court of South Carolina"	202	https://api.case.law/v1/cases/?reporter=923	https://api.case.law/v1/reporters/923
"S.C.L. (Tread.)"	"Reports of judicial decisions in the Constitutional court, of the state of South-Carolina"	150	https://api.case.law/v1/cases/?reporter=924	https://api.case.law/v1/reporters/924
"S.C.L. (Brev.)"	"Reports of judicial decisions in the state of South Carolina"	617	https://api.case.law/v1/cases/?reporter=967	https://api.case.law/v1/reporters/967
"Mass. App. Div."	"Reports of Massachusetts Appellate Division"	1185	https://api.case.law/v1/cases/?reporter=576	https://api.case.law/v1/reporters/576
"Mass. App. Div."	"Reports of Massachusetts Appellate Division (Annual)"	3130	https://api.case.law/v1/cases/?reporter=580	https://api.case.law/v1/reporters/580
"Goebel"	"Reports of select cases argued and determined in the Probate court of Hamilton county, Ohio"	51	https://api.case.law/v1/cases/?reporter=783	https://api.case.law/v1/reporters/783
"Ky. (Dana)"	"Reports of select cases decided in the Court of Appeals of Kentucky during the year…"	1132	https://api.case.law/v1/cases/?reporter=703	https://api.case.law/v1/reporters/703
"Ky. (Duv.)"	"Reports of selected civil and criminal cases decided in the Court of Appeals of Kentucky"	292	https://api.case.law/v1/cases/?reporter=710	https://api.case.law/v1/reporters/710
"Ky. (Met.)"	"Reports of selected civil and criminal cases decided in the Court of Appeals of Kentucky"	501	https://api.case.law/v1/cases/?reporter=701	https://api.case.law/v1/reporters/701
"Ky. (Bush)"	"Reports of selected civil and criminal cases decided in the Court of Appeals of Kentucky"	1873	https://api.case.law/v1/cases/?reporter=1029	https://api.case.law/v1/reporters/1029
"Vaux"	"Reports of some of the criminal cases on primary hearing, before Richard Vaux, recorder of the city of Philadelphia"	23	https://api.case.law/v1/cases/?reporter=959	https://api.case.law/v1/reporters/959
"Tenn. (Swan)"	"Reports of the cases argued and determined in the Supreme Court of Tennessee during the years 1851-[1853]"	258	https://api.case.law/v1/cases/?reporter=1042	https://api.case.law/v1/reporters/1042
"Tenn. (Sneed)"	"Reports of the cases argued and determined in the Supreme Court of Tennessee, during the years 1853-[1858]"	619	https://api.case.law/v1/cases/?reporter=1044	https://api.case.law/v1/reporters/1044
"Bradf."	"Reports of the Decisions of the Supreme Court of Iowa"	53	https://api.case.law/v1/cases/?reporter=640	https://api.case.law/v1/reporters/640
"T.C."	"Reports of the Tax Court of the United States"	11848	https://api.case.law/v1/cases/?reporter=984	https://api.case.law/v1/reporters/984
"B.T.A."	"Reports of the United States Board of Tax Appeals"	11746	https://api.case.law/v1/cases/?reporter=944	https://api.case.law/v1/reporters/944
"R.I. Ct. Rec."	"Rhode Island Court Records"	0	https://api.case.law/v1/cases/?reporter=886	https://api.case.law/v1/reporters/886
"R.I. Dec."	"Rhode Island Decisions"	1849	https://api.case.law/v1/cases/?reporter=887	https://api.case.law/v1/reporters/887
"R.I."	"Rhode Island Reports"	15231	https://api.case.law/v1/cases/?reporter=276	https://api.case.law/v1/reporters/276
"Super. Ct. (R.I.)"	"Rhode Island Superior Court Rescripts"	198	https://api.case.law/v1/cases/?reporter=888	https://api.case.law/v1/reporters/888
"Robertson's Super. Ct. Rep."	"Robertson's Superior Court Reports"	631	https://api.case.law/v1/cases/?reporter=174	https://api.case.law/v1/reporters/174
"Rob."	"Robinson"	1946	https://api.case.law/v1/cases/?reporter=997	https://api.case.law/v1/reporters/997
"Sand. Ch."	"Sandford's Chancery Reports"	255	https://api.case.law/v1/cases/?reporter=3	https://api.case.law/v1/reporters/3
"Sandford Super. Ct. Rep."	"Sandford's Superior Court Reports"	579	https://api.case.law/v1/cases/?reporter=171	https://api.case.law/v1/reporters/171
"Sarat. Ch. Sent."	"Saratoga Chancery Sentinel"	1056	https://api.case.law/v1/cases/?reporter=4	https://api.case.law/v1/reporters/4
"Schuy. L. Rec."	"Schuylkill Legal Record"	0	https://api.case.law/v1/cases/?reporter=977	https://api.case.law/v1/reporters/977
"Schuy. Reg."	"Schuylkill Register"	82	https://api.case.law/v1/cases/?reporter=876	https://api.case.law/v1/reporters/876
"Seld. Notes"	"Selden's Notes of Cases"	225	https://api.case.law/v1/cases/?reporter=138	https://api.case.law/v1/reporters/138
"Yates"	"Select cases adjudged in the courts of the state of New York"	0	https://api.case.law/v1/cases/?reporter=952	https://api.case.law/v1/reporters/952
"Parsons"	"Select cases in equity and at law"	42	https://api.case.law/v1/cases/?reporter=960	https://api.case.law/v1/reporters/960
"Sick. Op. Att'y Gen."	"Sickels Opinions of the Attorneys General"	0	https://api.case.law/v1/cases/?reporter=133	https://api.case.law/v1/reporters/133
"Silv. Ct. App."	"Silvernail's Court of Appeals Reports"	501	https://api.case.law/v1/cases/?reporter=141	https://api.case.law/v1/reporters/141
"Silv. Sup."	"Silvernail's Supreme Court Reports"	622	https://api.case.law/v1/cases/?reporter=142	https://api.case.law/v1/reporters/142
"Smith"	"Smith"	210	https://api.case.law/v1/cases/?reporter=645	https://api.case.law/v1/reporters/645
"Som. L.J."	"Somerset Legal Journal"	0	https://api.case.law/v1/cases/?reporter=859	https://api.case.law/v1/reporters/859
"S.C."	"South Carolina Reports"	32880	https://api.case.law/v1/cases/?reporter=282	https://api.case.law/v1/reporters/282
"S.D."	"South Dakota Reports"	10118	https://api.case.law/v1/cases/?reporter=667	https://api.case.law/v1/reporters/667
"S.E."	"South Eastern Reporter"	0	https://api.case.law/v1/cases/?reporter=965	https://api.case.law/v1/reporters/965
"S.E.2d"	"South Eastern Reporter 2d"	0	https://api.case.law/v1/cases/?reporter=895	https://api.case.law/v1/reporters/895
"So."	"Southern Reporter"	30823	https://api.case.law/v1/cases/?reporter=1027	https://api.case.law/v1/reporters/1027
"So.2d"	"Southern Reporter, Second Series"	531614	https://api.case.law/v1/cases/?reporter=1026	https://api.case.law/v1/reporters/1026
"So.3d"	"Southern Reporter, Third Series"	75289	https://api.case.law/v1/cases/?reporter=1025	https://api.case.law/v1/reporters/1025
"S.W."	"South Western Reporter"	78016	https://api.case.law/v1/cases/?reporter=610	https://api.case.law/v1/reporters/610
"S.W.2d"	"South Western Reporter Second Series"	279649	https://api.case.law/v1/cases/?reporter=611	https://api.case.law/v1/reporters/611
"S.W.3d"	"South Western Reporter Third Series"	73582	https://api.case.law/v1/cases/?reporter=612	https://api.case.law/v1/reporters/612
"Stew."	"Stewart"	362	https://api.case.law/v1/cases/?reporter=582	https://api.case.law/v1/reporters/582
"Stew. & P."	"Stewart and Porter"	280	https://api.case.law/v1/cases/?reporter=583	https://api.case.law/v1/reporters/583
"S.C.D.C. (N.S.)"	"Supreme Court of the District of Columbia Reports"	149	https://api.case.law/v1/cases/?reporter=694	https://api.case.law/v1/reporters/694
"N.Y. Sup. Ct."	"Supreme Court Reports (Hun)"	29011	https://api.case.law/v1/cases/?reporter=110	https://api.case.law/v1/reporters/110
"Susq. Leg. Chron."	"Susquehanna Legal Chronicle"	0	https://api.case.law/v1/cases/?reporter=877	https://api.case.law/v1/reporters/877
"Sweeney Super. Ct. Rep."	"Sweeney's Superior Court Reports"	157	https://api.case.law/v1/cases/?reporter=173	https://api.case.law/v1/reporters/173
"Robards"	"Synopses of the Decisions of the Supreme Court of the State of Texas: rendered, upon applications for writs of habeas corpus, original and on appeal, arising from restraints by conscript and other military authorities, during the terms in 1862, 1863, 1864,"	25	https://api.case.law/v1/cases/?reporter=595	https://api.case.law/v1/reporters/595
"N.C. (Taylor)"	"Taylor's North Carolina Term Reports"	88	https://api.case.law/v1/cases/?reporter=186	https://api.case.law/v1/reporters/186
"La. App. (Teiss.)"	"Teissier's digest of the unreported decisions of the Court of appeal, Orleans Parish, from October 15th, 1917, to July 31st, 1922"	0	https://api.case.law/v1/cases/?reporter=722	https://api.case.law/v1/reporters/722
"Tenn. App."	"Tennessee Appeals Reports"	4103	https://api.case.law/v1/cases/?reporter=268	https://api.case.law/v1/reporters/268
"Tenn. Cas."	"Tennessee Cases with Notes and Annotations"	841	https://api.case.law/v1/cases/?reporter=927	https://api.case.law/v1/reporters/927
"Tenn. Ch. R."	"Tennessee Chancery Reports"	395	https://api.case.law/v1/cases/?reporter=928	https://api.case.law/v1/reporters/928
"Tenn."	"Tennessee Reports"	13213	https://api.case.law/v1/cases/?reporter=277	https://api.case.law/v1/reporters/277
"Tenn. (Peck)"	"Tennessee reports : reports of cases argued and determined in the highest courts of law and equity of the state of Tennessee."	85	https://api.case.law/v1/cases/?reporter=1052	https://api.case.law/v1/reporters/1052
"Tenn. (Cooke)"	"Tennessee reports : reports of cases argued and determined in the highest courts of law and equity of the state of Tennessee."	140	https://api.case.law/v1/cases/?reporter=1051	https://api.case.law/v1/reporters/1051
"Tenn. (Overt.)"	"Tennessee reports : reports of cases argued and determined in the highest courts of law and equity of the state of Tennessee."	328	https://api.case.law/v1/cases/?reporter=1050	https://api.case.law/v1/reporters/1050
"Tex. Civ. App."	"Texas Civil Appeals Reports"	9534	https://api.case.law/v1/cases/?reporter=590	https://api.case.law/v1/reporters/590
"Tex. Ct. App."	"Texas Court of Appeals Reports"	3549	https://api.case.law/v1/cases/?reporter=586	https://api.case.law/v1/reporters/586
"Tex. Crim."	"Texas Criminal Reports"	27712	https://api.case.law/v1/cases/?reporter=588	https://api.case.law/v1/reporters/588
"Tex. L. R."	"Texas Law Reporter"	603	https://api.case.law/v1/cases/?reporter=593	https://api.case.law/v1/reporters/593
"Tex."	"Texas Reports"	18138	https://api.case.law/v1/cases/?reporter=347	https://api.case.law/v1/reporters/347
"Posey"	"Texas Unreported Cases (Posey)"	318	https://api.case.law/v1/cases/?reporter=592	https://api.case.law/v1/reporters/592
"N.J. (Burlington County Ct.)"	"The Burlington Court Book"	0	https://api.case.law/v1/cases/?reporter=670	https://api.case.law/v1/reporters/670
"Cin. Sup. Ct. Rep."	"The Cincinnati Superior court reporter"	241	https://api.case.law/v1/cases/?reporter=784	https://api.case.law/v1/reporters/784
"Com. Pl. Rep."	"The common pleas reporter"	73	https://api.case.law/v1/cases/?reporter=961	https://api.case.law/v1/reporters/961
"Pa. Dist."	"The district reports of cases decided in all the judicial districts of the State of Pennsylvania"	0	https://api.case.law/v1/cases/?reporter=822	https://api.case.law/v1/reporters/822
"Mass. Law Rep."	"The Massachusetts law reporter."	7677	https://api.case.law/v1/cases/?reporter=1074	https://api.case.law/v1/reporters/1074
"Mich. N.P. R."	"The Michigan Nisi Prius Reports"	368	https://api.case.law/v1/cases/?reporter=762	https://api.case.law/v1/reporters/762
"Westchester"	"The Minutes of the Court of Sessions, Westchester County, New York"	0	https://api.case.law/v1/cases/?reporter=771	https://api.case.law/v1/reporters/771
